method,text,predicted,actual
TagTok_Slang,[ mention ] hahahahahahaha unya ganahan man sad si robi domingo ug jadine ? ? hahahaha si mar roxas na lang president nila oy . ? ?,1,0
TagTok_Slang,see ? .. sa survey b4 pang 4th lang lagi si mar .. dito sa partial result dikit na dikit sila ni duterte .. madaming silent na maka - roxas .. :-),1,0
TagTok_Slang,[ mention ] [ mention ] oo no doubt .. god is good ! # roxasrobredo,1,0
TagTok_Slang,ano kayang gagawin ni # du30 ' pag binoto niya ang sarili niya tapos biglang pangalan ni roxas ang lumabas sa resibo ? haha ! # halalan2016,1,0
TagTok_Slang,imo .,1,0
TagTok_Slang,[ mention ] haahhahaahahahaahaha sus wala na nga lang e. binay lang talaga,1,0
TagTok_Slang,"duterte , wala ka ng nakita kung hindi si mar ! gusto mo pa isupport si binay pag na dq ka ! nakakaduda lang ! what 's up ? [ url ]",1,0
TagTok_Slang,feeling ako kinuha lang siya ni binay pampaboost ng ' popularity ' haha,1,0
TagTok_Slang,dear blue ribbon committee : please get on with those plunder cases versus binay . makabawi ka nang kaunti sen koko sa pagpili mo kay digong .,1,0
TagTok_Slang,"they said if you vote binay you are one of those bobotante , but what about those followers of aquino lol ............ lol ? ? ? ? ? ? ? ? ? ?",1,0
TagTok_Slang,"rt [ mention ] : toni : "" ano ang katangian niyo kung kaya't dapat kayong maging big winner ? "" binay : "" nognog , pandak , at laki sa hirap """,1,0
TagTok_Slang,"huwag poe ! ! ! huwag poe ! ! ! huwag poe ! ! ! hear that , .[mention ] ? ! [ url ]",1,0
TagTok_Slang,# onlybinaynatayo,1,0
TagTok_Slang,"kahit sino na lang manalo , please huwag lang sina roxas , binay , poe , mar , grace at jojo . please ! please !",1,0
TagTok_Slang,"binay jokes randomly : twitter , katunog ng rappler . # phvote",1,0
TagTok_Slang,loisaandjoshua lang,1,0
TagTok_Slang,"cavite , please bumoto ng tama sa eleksyon . huwag magpadala sa mga mabubulaklak na salita ni binay . :((( ( ( paano na ang pilipinas ? ? ? ? ?",1,0
TagTok_Slang,"pano kaya kapag wala si duterte , si roxas mananalo ! ? haha chos . miriam yan .",1,0
TagTok_Slang,"trillanes just did us a favor again by airing that anti - du30 ad . in fact , it posed valid questions that has remained unanswered by du30 fans",1,0
TagTok_Slang,binay 's ad amplifies the words nognog and pandak as derogatory words to get sympathy . he sure is capitalizing on argumentum ad hominem .,1,0
TagTok_Slang,"legit na naimpress ako sa tvc ni roxas . he stopped pretending to be someone he 's not and nakontra niya ang ' pandak , nognog ' tvc ni binay ? ?",1,0
TagTok_Slang,[ mention ] [ mention ] mga tropa ni binay hahahahahahahahahaha unite,1,0
TagTok_Slang,what i mean is dati gusto ng karamihan si binay nung mayor pa siya pero ngayon halos kamuhian na siya ng lahat [ url ],1,0
TagTok_Slang,kapag sinasabi ng kapatid ako ang mar roxas . sinasabi niya bilang maroxas walang space,1,0
TagTok_Slang,kala ako naglalaro ng coc si binay . iba pala yung coc nayun haha,1,0
TagTok_Slang,eh yung biglang humabol sa 2nd spot si mar roxas . # halalanresults,1,0
TagTok_Slang,[ mention ] truuut ! ! ! boto mo si binay para wala na tayong tax hahaha ? ?,1,0
TagTok_Slang,[ mention ] chaaaar tapos nanalo daw si binay at trillanes . hahahaha deym,1,0
TagTok_Slang,mar roxas hindi ka mananalo !,1,0
TagTok_Slang,ibalik si binay !,1,0
TagTok_Slang,"mar roxas is really different from binay , grace poe , duterte . he doesn’t steal . he isn’t a drama queen . he isn’t a hoodlum . # politicsph",1,0
TagTok_Slang,"bakit yung libel case ni trillanes , may decision na ! yung mga charges sa mga binay , wala pa ?",1,0
TagTok_Slang,# respectdjdecisionformarroxas,1,0
TagTok_Slang,"bakit niyo kasi nilagay sa gilid si binay ? ang dilim pa naman doon , hindi siya makita . ayan palakad lakad tuloy . # pilipinasdebates2016",1,0
TagTok_Slang,rt [ mention ] : why do i find binay 's campaign ads really funny ? is he trying to make me a racist ? ? ? ? ?,1,0
TagTok_Slang,watch what mar roxas has in store got our people ! # roxasrobredo [ url ],1,0
TagTok_Slang,well done sec . mar roxas,1,0
TagTok_Slang,"calling mar roxas "" bobo "" when he has achieved and done greater things than most of us . show a little bit of respect please :)",1,0
TagTok_Slang,"ph vote duterte kaloka ! muling tumaas sa 2nd place si roxas , muling bumaba sa 3rd place si pœ !",1,0
TagTok_Slang,"[ mention ] puro paninira at pambibintang na lang.binay pa rin , may napatunayan na ! # onlybinaypriority4ps",1,0
TagTok_Slang,"[ mention ] jogg tayo ! ! ! oo nga pala , sino iboboto mo ? ako si mar roxas at leni robredo ! ! !",1,0
TagTok_Slang,# aldubthevisitor,1,0
TagTok_Slang,i would like to salamat alma moreno for showing the us what # una and a binay government brings to the filipino ! mabuhay ka alma !,1,0
TagTok_Slang,feel naman nito ni mar roxas siya na talaga mananalo .,1,0
TagTok_Slang,huwag ka ng umasa mar roxas masasaktan kalang ? ? ? ?,1,0
TagTok_Slang,[ mention ] binay pala dya enuh . hahaha . pero pinaka napansin ako sa kanya yung ilong e. tangos . perfect !,1,0
TagTok_Slang,"ano kaya itsura ni binay kung hindi siya nognog , pandak , laki sa hirap ? ? ?",1,0
TagTok_Slang,roxas na lang please . huwag si duterte ! ? ?,1,0
TagTok_Slang,"rt [ mention ] : malaki ang pinagkaiba ni binay kay alma . si binay , nognog . si alma , moreno . ? ?",1,0
TagTok_Slang,surveys rarely predict the teal out one of elections . i predict a # roxasrobredo win ! the silent majority is silent no more !,1,0
TagTok_Slang,[ mention ] paki interview po si mar roxas kung ano nafifeel nya ngyon . salamat you ! # du30 ? ?,1,0
TagTok_Slang,im certain roxas wouldn't win,1,0
TagTok_Slang,pinagsasabe mo mar roxas ! ! # pilipinasdebates2016,1,0
TagTok_Slang,"toni : anong katangian ninyo kung kaya't kayo ang karapat dapat maging big winner ? binay : nognog , pandak , at laki sa hirap ? ? ? ? ? ? ? ? # repost",1,0
TagTok_Slang,omg binay actually threw shade ? ? ? ?,1,0
TagTok_Slang,bagay sila . marso . lipas na .,1,0
TagTok_Slang,puro kayo sandro marcos . eh bakit hindi ninyo kaya pag nasahan yong anak ni binay !,1,0
TagTok_Slang,"[ mention ] nognog pandak laki sa hirap pero hindi tulad ng iba , maramig nagawa . iyan si binay . ano ka ngayon trisya ? ? ?",1,0
TagTok_Slang,# fightroxasrobredo,1,0
TagTok_Slang,"if you justify the hr violations & amp ; corruption issues during martial law by the good economy we had that time , then i say binay is innocent .",1,0
TagTok_Slang,"pakialaman mo na lang si roxas mo sir rod , huwag puro nega tweet about duterte . hindi mo lang ata matanggap na talo na yang manok mo . ? ?",1,0
TagTok_Slang,"+ if binay was in duterte 's position i bet you'd all be empowering that up student . would you still say , "" public official yan , huwag ganyan""+",1,0
TagTok_Slang,"poe , mali ka ! ang pinakamadilim si binay :( # pilipinasdebates2016",1,0
TagTok_Slang,binay bling,1,0
TagTok_Slang,"we must exert more now that black propaganda is at its peak against # duterte2016 , tuloy lang ! ! duterte till the end [ url ]",1,0
TagTok_Slang,"binay : nognog , pandak , at palakad lakad habang nag sa speech ? ?",1,0
TagTok_Slang,[ mention ] [ mention ] [ mention ] [ mention ] [ mention ] [ mention ] [ mention ] forever itom binay ! ! boyscouttt,1,0
TagTok_Slang,mamamatay ba kayo sa ad ni binay ?,1,0
TagTok_Slang,[ mention ] kamaganak ka naman na ni binay dito senyora ? kakulay,1,0
TagTok_Slang,nakaiyak naman yung life story ni binay . ? ? ? ? parang ewan . ? ?,1,0
TagTok_Slang,"nag aaway kami tapos nag aaway yung tatay , nanay at ate ako tungkol kay binay tapos hindi nila napapansin inubusan ako na sila ng ulam .",1,0
mBERT_Stop,made my night!!! si binay! ???????? [url],1,0
mBERT_Stop,"boy: ba mo lalaki? girl: nognog,pandak,laki hirap di nagawa. hahahahahhah ???? si binay be??",1,0
mBERT_Stop,hay nako basta binay . binay . hahaha,1,0
mBERT_Stop,eh si binay?? hahaha,1,0
mBERT_Stop,decent?which part of mar roxas is decent?none.so shut up nalang. #soshutupnalangseries [url],1,0
mBERT_Stop,isyu lalo ayaw ipaliwanag yaman binay. #1negros4marleni #marlenisanegros,1,0
mBERT_Stop,we still support mar roxas. you can't bring a good man down. :),1,0
mBERT_Stop,president nieto is much worse than binay. #fact,1,0
mBERT_Stop,"nf ""duterte , trillanes, roxas"" ??",1,0
mBERT_Stop,#daangmatuwid,1,0
mBERT_Stop,e ayoko kay mar roxas.,1,0
mBERT_Stop,"rt [mention]: pag naririnig hotline bling, si binay nasa hahahaha. ??",1,0
mBERT_Stop,"""hindi kayo nanakawan"" -mar roxas my reaction: mo bang akyatin bahay pinoy?",1,0
mBERT_Stop,"hay buhay naman!! sbi grace poe ""may bagong umagang parating!"", kay binay ""parating parating na!"" buhay namn???????????",1,0
mBERT_Stop,rt [mention]: the binay thing was all funny then nakakatakot talagang boboto,1,0
mBERT_Stop,hintayin nalang si ate binay,1,0
mBERT_Stop,"my prayers: umangat si cayetano, di makahabol si roxas, bumaba 13th place si pacquiao, consistent rating mayor. godbless ??",1,0
mBERT_Stop,"binay talaga, bicolano sinuyo.",1,0
mBERT_Stop,oo si binay,1,0
mBERT_Stop,rt [mention]: nakakairita commercial mar roxas?,1,0
mBERT_Stop,binay for .______ [url],1,0
mBERT_Stop,nagwawala itong katabi porket si duterte ayyyy pang habulin poe yann!!!!,1,0
mBERT_Stop,dba vice president binay?ba't mo ginawa?kailangan bang presidente mo ipaglaban west philippine sea?,1,0
mBERT_Stop,"*sandro and baste are fighting * sandro: ""if you can't handle me my binay, then you don't deserve me my miriam."" #rp69fanfic",1,0
mBERT_Stop,tita yam: ayaw niyo pera ah. pag nagkapera bahala kayo dyan hahaha,1,0
mBERT_Stop,"grabe, lage nalang napagttripan si binay..?? [url]",1,0
mBERT_Stop,[mention] hayaan mo anak binay! hahhahahaha,1,0
mBERT_Stop,abot abot mo commercial binay!! ?????? [url],1,0
mBERT_Stop,baligod said poe and binay camps didn't approach him since he filed cases against some of their members.,1,0
mBERT_Stop,"man nakakaupo, 5 plunder cases nailatag kay vp binay. #wantedpresident",1,0
mBERT_Stop,puro kayo sandro? pano anak binay? hahahaha cge sakin nalang sya ??,1,0
mBERT_Stop,[mention] [mention] sana di nalang paulit ulit binabato kay binay nakaka move on #onlybinayunasailocos,1,0
mBERT_Stop,[mention] nognog. pandak. si binay asawa binoy ????????,1,0
mBERT_Stop,gwapo lagi binay eh hahahaha,1,0
mBERT_Stop,"retweeted tv patrol ([mention]): #tvpatrol vp binay, iginiit wala siyang kinalaman desisyon anak sa... [url]",1,0
mBERT_Stop,nag trending si binay twitter.. negative puros ??????????????????,1,0
mBERT_Stop,i really don't like that binay commercial hahahaha,1,0
mBERT_Stop,"""mananalo karapatdapat"" -mar roxas karapatadapat si du30 hahahaha",1,0
mBERT_Stop,[mention] hahahaha same kay duterte! nag leni vice! ?? si mommy roxas marcos. ??,1,0
mBERT_Stop,"honestly, why is trillanes so against of mayor duterte? motive niya?",1,0
mBERT_Stop,kahawig nung babae si nancy binay ??,1,0
mBERT_Stop,pag nanalo si mar or binay mag sisimula mag graffiti anti-gov shit. lol,1,0
mBERT_Stop,"""but you expect me to jump up on board with you and ride off into your delusional sunset."" (king of anything, sara bareilles to mar roxas)",1,0
mBERT_Stop,"vice pres. jejomar binay leads in the latest sws presidential survey (1,200 respondents; feb 5… [url]",1,0
mBERT_Stop,idaan niyo si binay kay karen davila pls [url],1,0
mBERT_Stop,umalma kampo vp binay pahayag cayetano tila pagkakapareho transaksyon binay rcbc...,1,0
mBERT_Stop,"madalang mabanggit si jojo binay nowadays a... relevant ba? sayang limang surveys, utog in the end. #binaynyeh",1,0
mBERT_Stop,only binay commercial. huwaaw kinakalaban si belo tagline,1,0
mBERT_Stop,don't bash dj because he supporting mar roxas. grow up please #psypagyanig,1,0
mBERT_Stop,[mention] foreigners should not intervene our political practice like grace poe an american #duterteroadtomalacanang duterte/cayetano,1,0
mBERT_Stop,napanuod advertisement binay. parang matanggap nognog ako.,1,0
mBERT_Stop,papa bat si mar roxas pa! ??,1,0
mBERT_Stop,"#binay:say,yes, i'm a sinner; but no, i'm not corrupt!&amp; to say it with fear, lest we accept that corruption as just another sin.#popefrancis",1,0
mBERT_Stop,mom had dinner with sen. n. binay. wayuk si mother,1,0
mBERT_Stop,commercial binay,1,0
mBERT_Stop,"rt [mention]: pinagkaiba nancy binay alma moreno? si nancy, nognog si alma, moreno",1,0
mBERT_Stop,"they say when you find that guy who makes you mad and makes you laugh the same time, he's the one. mar roxas, ata. ??????",1,0
mBERT_Stop,dummy account galit galit kay binay ??,1,0
mBERT_Stop,poe! ungasan mo si roxas! #halalan2016,1,0
mBERT_Stop,"poe is more deserving than roxas&amp;du30 , no to sayang poe .. mypresidentis gracepoe",1,0
mBERT_Stop,the amount of shade being thrown binay ha,1,0
mBERT_Stop,"itinuturong dummy binay, pumalag [url]",1,0
mBERT_Stop,"pag yang resulta naiba pa, si mar roxas nangunguna, alam na!! ??",1,0
mBERT_Stop,si mar roxas kaklase nating magtetake risk masabi recitation masyadong bilib 'di nag-iisip.,1,0
mBERT_Stop,[mention] nakakaimbyerna pagdedefend kay binay,1,0
mBERT_Stop,nung si tado niloko nagalit ka. eh dba nagpapasaya sya sinasbi mo nung niloko mo sina binay soho?,1,0
mBERT_Stop,so tired of reading kim henares vs pia. how bout you find out why police can't find binay's bagmen. [url],1,0
mBERT_Stop,binay threathening? di ganun katanga! nautusan nanaman tong ombudsman to dilaw! #onlybinay #gobinay,1,0
mBERT_Stop,"[mention] magsama binay.. tutal kapartida nya painumin mya pills, jamming sila! hahahahahahahaha",1,0
mBERT_Stop,"days ago si mar roxas nangunguna tv ads. then suddenly ngayon, biglang si binay lang? biglang no mention... [url]",1,0
mBERT_Stop,todo bully tao kay binay! di nakakatuwa!,1,0
mBERT_Stop,"rt gmanewsbreaking: vp jejomar binay, sen. grace poe already inside the debate venue. #pilipinasdebates2016 via kaeceealvarez",1,0
mBERT_Stop,si gov. eduardo buenavista inendorse mo eh wag si mar roxas.. ?? #psypagyanig,1,0
mBERT_Stop,"tawagin niyo si mar leni matuwid pag niyo sila.yun ung nakalagay balota roxas, mar matuwid hahah di informed",1,0
mBERT_Stop,"nilalagnat ? why why why why why ? this can't be, binay",1,0
mBERT_Stop,here comes mar roxas ????????,1,0
mBERT_Stop,simple rule wala dpt mangngampanya and yet pol ads evrywhere. do not vote for them. sen. poe binay mar,1,0
mBERT_Stop,nako issue si binay ?? ????,1,0
mBERT_Stop,"[mention] nognog, pandak, nagawa, 'yan si binay lol",1,0
mBERT_Stop,binay!! alam diszzzz #duterte2016,1,0
mBERT_Stop,i don't get why people would actually vote binay and roxas over mds. please enlighten me!!!! i don't see any aspect where they outweigh mds,1,0
mBERT_Stop,"alam tatakbo si duterte, sana fruitas mukha binay.",1,0
mBERT_Stop,"matagal inc si kathryn, paki-tigilan memes ""paid to advertise mar roxas but her religion says duterte""",1,0
mBERT_Stop,"toni: ""ano katangian niyo kaya't kayong big winner?"" binay: ""nognog, pandak, hirap."" ????????",1,0
mBERT_Stop,binay vows to continue cct program [url],1,0
mBERT_Stop,team ipon diyan alam nyo takbuhan nyo si binay! buti nognog... [url],1,0
mBERT_Stop,galawang binay ohh,1,0
mBERT_Stop,#maineyounglove,1,0
mBERT_Stop,"binay-marcos, frontrunners in the recent surveys... oh gahd! nakakatakot ??",1,0
mBERT_Stop,matanggap mas maraming boto si roxas binay kay defensor! ?? whutduh!?!,1,0
mBERT_Stop,"i no longer working for mar roxas, but this story deserves to be told [url]",1,0
mBERT_Stop,#binay:corruption steals from the poor. it steals the promise of a brighter future! [url],1,0
mBERT_Stop,"""kung nagpasok contraband airport, problema gobyerno yon?"" - mar roxas #tanimbala pano pag pres. 'to???",1,0
mBERT_Stop,mar roxas' ad is on point! ????,1,0
mBERT_Stop,new campaign ad of mar roxas omg,1,0
mBERT_Stop,"why must roxas supporters blame grace poe for the defeat of mar? blame instead roxas' campaign manager, the president of the philippines.",1,0
mBERT_Stop,trillanes quickly shattered the supposed mountain of defence from binay ads. which turns out to be evidence against binay! #politicsph,1,0
mBERT_Stop,naku pacquiao-binay party against lgbt eh ayaw dyan #prayformannypacquiao [mention] [url],1,0
mBERT_Stop,maglalabasan nanaman picture binay dyan. buti sana iboboto niyo bumoboto kayo. hahaha.,1,0
mBERT_Stop,#halalanresults,1,0
mBERT_Stop,parang lugi nangunguna tangina buti ayan eh si binay roxas,1,0
mBERT_Stop,binay &gt; roxas #justsaying,1,0
mBERT_Stop,mas pang bumoto kay leni kesa kay mar roxas #alamna,1,0
mBERT_Stop,"excited mamaya debate,humada binay mar!! #pilipinasdebates2016",1,0
mBERT_Stop,"kay binay, libo-libong kabataan nakapag-aral libre. si binay",1,0
mBERT_Stop,reyes: parang in denial silang lahat. nakakagulat statement sec. mar roxas,1,0
mBERT_Stop,"kang si mar roxas, salita lang.",1,0
mBERT_Stop,"karen: so, parang palang binay. si binay sister cities groundwork niya. alma: yes, yes. (idk if i should laugh or what)",1,0
mBERT_Stop,"inubos mo kase pera, tol. hahahahaha binay!",1,0
mBERT_Stop,"[mention] winning the debate with concrete plans &amp; facts..binay is playing it safe..[mention] is mouthing generalities..digong, wala!",1,0
