method,text,predicted,actual
Stopwords,"ray nalungkot. pakyo mar roxas, lp, trillanes, abs-cbn, tv5 and gma ???? duterte till the end",0,1
Stopwords,"roxas, binay, poe...... pag nanalo tatlong rip bansang pilipinas! #halalan2016 #nobionoboto #allsaintsday",0,1
Stopwords,lol,0,1
Stopwords,#election2016,0,1
Stopwords,umm u know mas malayo pa… [url],0,1
Stopwords,bwiset duterte kayo alam namn nating pnagaralan eh [mention] [mention] dapatbinay,0,1
Stopwords,arte binay shet,0,1
Stopwords,wag bobotante #otwolbackslide,0,1
Stopwords,rt [mention]: si grace poe overbearing group leader enrolled,0,1
Stopwords,[url],0,1
Stopwords,si mar roxas?! 'to?,0,1
Stopwords,when you know someone who's voting for binay... *barf*,0,1
Stopwords,why is it grace poe's problem to withdraw she has a good chance it should be mar roxas who should quit!,0,1
Stopwords,"wag ipilit ha [mention] sinusuka na,in pweeeeeeeee #notomarroxas",0,1
Stopwords,"tanggapin mo talo ka, gago! binay can’t believe he’s losing [url] via [mention]",0,1
Stopwords,#soshutupnalangseries,0,1
Stopwords,sinungaling si binay hahaha [url],0,1
Stopwords,niall: puta suri,0,1
Stopwords,"oooh yes, #wantedpresident tonight with mar roxas [mention]! (last week, they featured binay) [url]",0,1
Stopwords,"""dahil kay #binay senior citizens makati buhay senyorito senyorita""- this is the most stupid claim i heard so far #halalan2016",0,1
Stopwords,"""you wanna see the most annoying political ad in the history of political ads?"" -- how i talk about #marroxas' ""fast forward"" ad",0,1
Stopwords,"""[mention]: binay: kahirapan miriam : economy duterte: criminality poe : agriculture roxas: tsinelas korina"" ???",0,1
Stopwords,poe fake candidate. only b1nay #onlybinaywinner #pilipinasdebates2016 [url],0,1
Stopwords,#pilipinasdebates2016 sinasabi poe papakainin nya public schools tanghalian? hays drawing,0,1
Stopwords,i'd rather have a #panalopoe,0,1
Stopwords,#poe2016,0,1
Stopwords,"hacienda binay:""hindi kalaki pag-aari. wala kaming hasyenda.” binay [url]",0,1
Stopwords,"vote buying in different names... ""envelopes"", ""incentives"", etc... t.t #poe2016 #roro #halalan2016 #election2016 #duterte #duterte2016",0,1
Stopwords,[mention] [mention] [mention] just mind ur campaign. ksi kulelat ka. talo kna. #onlybinayunaisilocos,0,1
Stopwords,"this year, hillary might not be the first-ever female american president all. that distinction should belong to grace poe. ??",0,1
Stopwords,"‘ang pagiging pangulo responsibilidad, oportunidad’ — open letter to binay [url] #openlettertobinay",0,1
Stopwords,tumigil the more binabagsak mo si mayor mas dumarami kaming nagmamahal wag desperado [mention] #notomarroxas,0,1
Stopwords,nakakabadtrip si binay. ??,0,1
Stopwords,[mention] [mention] kay binay natawa!!,0,1
Stopwords,roxas: gagastusan iyan (anti-binay ads) eh nahihirapan akong maghanap pera ads ko? [mention],0,1
Stopwords,presidential candidate mar roxas implies that the govt should not be liable re: #laglagbala. laglag bayag ata [url],0,1
Stopwords,[mention] [mention] nangangampanya kanina dau. mar roxas dw. 30mins trapik,0,1
Stopwords,nandamay ?????? baka si atr binay lspu ahh ??????[mention],0,1
Stopwords,why didn't you shield your own son from the temptations in makati? shame on you! the eq post [url],0,1
Stopwords,rt [mention]: trillanes: nag-create dambuhalang kaaway binay. #bilangpilipino,0,1
Stopwords,tanga nalang boboto kay jojo binay. #nognogsinungaling #notobinay2016 [url],0,1
Stopwords,[mention] panalo si duterte. garapalan nalang makakahabol si roxas.,0,1
Stopwords,[mention] nagcacamouflage ash te. binay peg,0,1
Stopwords,wag tularan si binay.,0,1
Stopwords,magulat nalang nalang agwat roxas kay duterte ?????? #dayaangmatuwid,0,1
Stopwords,tanginang binay to.... di nagtatanong kay duterte nung debate puro paninira lol hhahahahh,0,1
Stopwords,"duterte binto mo, kay roxas nag cacount vote ????",0,1
Stopwords,poe: *seen 5:53 pm*,0,1
Stopwords,"me: si duterte, si roxas. mom: si roxas? syempre dinaya yan. me: *nods* kinakabahan magiging resulta ??",0,1
Stopwords,"many dutertetards on facebook are crazy &amp; delusional just like the fans of binay,mar &amp; poe,fans of miriam are more civilized. #miriam2016",0,1
Stopwords,buti kay binay ash kahapon. hehez,0,1
Stopwords,putangina sana si mar roxas manalo kesa si duterte seryoso (pwede siguro i-tolerate si korina),0,1
Stopwords,"pag si mar roxas manalo,literal umalis pinas.....",0,1
Stopwords,dahilan si miriam iboto,0,1
Stopwords,bat bitter parin ung maka mds di nalang happy ahahaha atleast di si roxas or grace poe,0,1
Stopwords,"[mention] binay bling, dafuq?! [url]",0,1
Stopwords,duterte talaga!!!! sana wag dayain roxas hahampasin sya pampatay langaw #halalan2016,0,1
Stopwords,"mar roxas gets called ""plastic"" when he tries to get his hands dirty. meanwhile, here's our top boy scout... [url]",0,1
Stopwords,"""papalitan pangalan mrt.. mar roxas transit."" ?? #dzbb",0,1
Stopwords,"[mention] [mention] then again, binay must just ""do every dirty trick in the book"" just to win bec of this...??",0,1
Stopwords,si vp binay nag dala hahaha badtrip [url],0,1
Stopwords,i pcos machine and my president is mar roxas. #dayaanmoves,0,1
Stopwords,#circuspolitics,0,1
Stopwords,mar roxas a.k.a joseph de mesa. traydor bayan sinungaling [url],0,1
Stopwords,#gracepoeako,0,1
Stopwords,binay is so pathetic. nakakaawa. lahat. [url],0,1
Stopwords,wala pang sinasagot binay puro,0,1
Stopwords,roxas and binay leading rather than miriam is malala than the rape joke mayor duterte uttered,0,1
Stopwords,binay puro paninira kay duterte so dun palang malalaman mo muna katanga mag english si binay.,0,1
Stopwords,silang mabigat bagahe. duterte = hr violations; binay = corruption. #notoduterte #notobinay [url],0,1
Stopwords,#tyforthelovemadlangpeople,0,1
Stopwords,#roxaswantedpresident [url],0,1
Stopwords,#abscbnnewshoax news abias cbend baklas poster mmda pinakita tinatangal poster mar roxas whaaahhh biased,0,1
Stopwords,[mention] kakain? asa hahaha tsaka mas maputi kay binay ??????,0,1
Stopwords,si binay binoto si roxas lumalabas. hays. kasalanan administration ??,0,1
Stopwords,#binay and #duterte: never again to the reign of insatiable greed and terror in malacanang. over our dead bodies! [url],0,1
Stopwords,si duterte santiago please. wag si poe mar. utang loob. #pilipinasdebates2016,0,1
Stopwords,"vp binay: happy 73rd b-day &amp; your credibility level improve before 2016! zero, we bet it will improve a bit! [url]",0,1
Stopwords,"binay, roxas, poe. maninira ba kayo maninira kanya? duterte lastcard [url]",0,1
Stopwords,"[mention] haaaaaaaay. pag si binay or si poe nagganyan in the future, tirahin natin.",0,1
Stopwords,[mention] si binay? si binay malay? haha,0,1
Stopwords,bat d tanggalin ungcommercial binay?! hahaha,0,1
Stopwords,i think napanood nj mar roxas and episode #scandal sya nagpa-prescon. #scandal,0,1
Stopwords,sayad sayad e.. binay binanggit nya sabit na.. super turn off kumbaga hahaha #prayforalmamoreno,0,1
Stopwords,nagkagulo lanao del sur matapos mabuking pandaraya mar roxas halalan. [url],0,1
Stopwords,pag si mar roxas manalo election sorry game over pinas.,0,1
Stopwords,"tatakbo si duterte. so mahahati boto middle class... pag nanalo si binay... fudge, i can't imagine. chance. #nocure",0,1
Stopwords,"lord! 6m for duterte, 3.6m for poe, 3.4 for roxas, thats 7m in total if one of poe or roxas withdrew!",0,1
Stopwords,"[mention] it's very unlikely for someone to lie about one's health or medical condition. then again, she's a miriam santiago.",0,1
Stopwords,n. mar roxas,0,1
Stopwords,naninira nanaman sila. kapit vp binay! #onlybinay,0,1
Stopwords,"if mar roxas wins, rip philippines #election2016",0,1
Stopwords,only binay,0,1
Stopwords,"matutulog sana ako, nesfruta. bigla akong nagising, si mar roxas.",0,1
Stopwords,si mar roxas mananalo eleksyon ineendorso pcos. ihanda bomba ?? tawagin ang... [url],0,1
Stopwords,"unang mar roxas, wala akong pakialam!!!!",0,1
Stopwords,nandito si binay. wala klase. #init #haggardface [url],0,1
Stopwords,"si mar? because duterte, grace poe and vp binay will be an embarrassment to every filipino. [url]",0,1
Stopwords,ayan pandaraya kultong dilaw pumapangalawa si mar roxas ???? #halalan2016 #halalanresults,0,1
Stopwords,rt [mention]: only binay can irritate me t h i s m u c h.,0,1
Stopwords,"breaking: mar roxas called on his rival grace poe to talk ""for the unity of our country."" ..takot alam talo eh",0,1
Stopwords,"rt [mention]: ""kris aquino: i got sunburned. nancy binay: sunog 'yan, ako?"" [url]",0,1
Stopwords,feel feel binay pagiging head of state. hahahaha. #notobinay [url],0,1
Stopwords,jusko please wag si roxas!! duterte or miriam pls,0,1
Stopwords,kasing itsura anak binay si sandro? what will happen? :(((,0,1
Stopwords,"my heart will sink if #marcosjr wins as vp and binay or poe becomes president. to me, that means the dna of greed... [url]",0,1
Stopwords,"mar wants poe to give up in his favor - desperation knows no bounds for mar roxas, loser! [url]",0,1
Stopwords,#pilipinasdebates2016,0,1
Stopwords,si binay akoa oy kay 4p's himuon nya ug 5p's hahahahahahahahahahahahha bwst,0,1
Stopwords,"paawa effect si binay. humor si miriam. getting rid of corruption si duterte. focusing on mindanao si poe. ""pet aquino"" si roxas.",0,1
Stopwords,"when du30, poe, miriam wins. party when mar, binay wins. war",0,1
Stopwords,"sorry to say bobo bumoto kay roxas, binay [url]",0,1
Stopwords,"[mention] bobobo comments haha di naka attend si mar takot kay duterte, maitim si binay ganun ??????",0,1
Stopwords,"[mention] haha joke edi, sunog, punggok, imburnal, si iba, tostado rin, si binay",0,1
Stopwords,nakakaasar t.v adds mar roxas ??????,0,1
Stopwords,[mention] [mention] [mention] [mention] mas ok p si poe manalo wag lng si [mention] juicekolord! disaster pinas,0,1
Stopwords,"your roxas, your poe, your binay chickened out. they didn't show up in la salle. our duterte was there. says a lot. or rather, enough said.",0,1
Stopwords,had to walk out of the sala cant stand help is this my family,0,1
Stopwords,so what’s the strategy behind duterte’s derogatory remarks about women and the pope? poeple give him too much credit #notoduterte,0,1
Stopwords,"[mention] [mention] [mention] when sheryl cruz stated that grace poe was not ready to run for president, boy she was correct!",0,1
Stopwords,#votemainefpp #kca,0,1
Stopwords,buti sayo epal trillanes. #boycottabscbn #notolp #notoroxas #notorobredo #yestoduterte [url],0,1
Stopwords,[mention] [mention] #voteph2016 how can binay have a decent plan when he and his son are indicted for corruption? #line,0,1
Stopwords,spell hallucination. m-a-r. ?? #voteph2016 #halalan2016 #du30 #phvoteduterte [url],0,1
Stopwords,[mention] wow! so good pagbili boto kampo roxas?! pakshet ?? #eleksyon2016,0,1
Stopwords,[mention] maniniwala landslide si du30 putcha roxas 2nd? ahahhaha,0,1
Stopwords,#pilipinasdebates2016,0,1
Stopwords,taena binay hahahaha nasa top 5 nanaman.,0,1
Stopwords,"no to mar roxas iresponsable, grace poe filipino, jejomar binay korap [url]",0,1
Stopwords,wag nyo parin i boto si binay utang loob.,0,1
Stopwords,"since i not a registered voter yet, i requested him to vote poe/santiago for pres and trillanes for vp. boooo mar roxas.",0,1
Stopwords,natatakot tlaga akong isipin si binay magiging pres. :(( di nasabi kay dad plano if ever pres. si binay. hahaha,0,1
Stopwords,rt [mention]: only binay ? hahaha wag kang peler :) niyo kayang magnanakaw :d [url],0,1
Stopwords,"just watched wanted president: gma, the exclusive interview of mike enriquez to vp binay. it was really shocking and extremely upsetting ??????",0,1
Stopwords,siguro umabot milyon boto kay mar roxas pag-inom nya plato pag-kain nya baso! hahahaha #eleksyon2016,0,1
Stopwords,rt [mention]: wag magnanakaw sk binay. siguro nagtanong sakin nito... [mention] [url],0,1
Stopwords,"duterte on poe citizenship issue: ""do not mess up with the constitution."" uhm doesn't he violate the constitution with his dds?",0,1
Stopwords,impossible [mention] wag nyo lokohin bayan 6 moths yan! bingo kame! si binay maypolitcal will paasa,0,1
Stopwords,wooo lutong pi commercial binay. ??,0,1
Stopwords,"can you image if the likes of vp binay would win, will 7.7m filipinos who escaped poverty be poor again? more will be poor? #politicsph",0,1
Stopwords,debate pleaaaase.... roxas vs. binay vs. poe vs. santiago. rip to those first three. matuwid .l.,0,1
Stopwords,i liked a [mention] video from [mention] [url] duterte on mar roxas: he's the most incompetent filipino to,0,1
Stopwords,"rt [mention]: dear abscbn, bat puro mar roxas. sobrang bias? :) #notsurprised #notomarroxas",0,1
Stopwords,nagpapalakas si binay,0,1
Stopwords,"naniniwala kay vp binay, ewan sayo! [url]",0,1
Stopwords,"if it is duterte or miriam, i'd be happy. if it is poe, pwedeng pwede. if it is mar, heck no. #election2016",0,1
Stopwords,#halalan2016,0,1
Stopwords,only binay nun! #binay2016 [url],0,1
Stopwords,si miriam? sagot,0,1
Stopwords,"not funny, beastly | binay, poe, roxas react to duterte comment on australian rape victim #bilangpilipino [url]",0,1
Stopwords,is this the guy you want to be pres.? [url],0,1
Stopwords,"rt [mention]: nanalo kandidatong nina mar roxas, binay lalo si alma moreno, ewan anong ma…",0,1
Stopwords,"calling for unity is not a statesman's act, try quitting instead. [mention] ##quitmarroxas #notolp",0,1
Stopwords,kamaganak #marroxas #binay #poe tingin nyo ba karapat-dapat iboto kamaganak nyo? sikat? wag kau tanga isipin bayan!,0,1
Stopwords,si binay?,0,1
Stopwords,"""[mention]: sen. trillanes: rerespetuhin si vp binay manalo pangulo"" karesperespeto ba?",0,1
Stopwords,"vp binay: senate blue ribbon committee had no intention of giving him time, and avenue for the truth. sadly binay ads: lies. #politicsph",0,1
Stopwords,#onlybinayparehotayo,0,1
Stopwords,"when jpe campaigned in tanauan with fpj in '04, i had the privilege to scream putangina mo! him and binay and they looked my direction",0,1
Stopwords,[mention] [mention] kailan p kristine hermosa nakakahiya si kristine hermosa stand for grace poe,0,1
Stopwords,"i neg to disagree. di presidente ko, binay! [url]",0,1
Stopwords,[mention] present si binay proclamation rally senate investigation nya 'no show'..anebeyen:((,0,1
Stopwords,"either gonna be one of the guys from the matrix, a ninja, or binay in the dark",0,1
Stopwords,"of all the presidentiables statements about #tanimbala , that of mar roxas failed bigtime.",0,1
Stopwords,ulol mar roxas,0,1
Stopwords,baho binay... bow! [url],0,1
Stopwords,"hoy binay, roxas trillanes, umayos kayo baka mag inarte kayo [url]",0,1
Stopwords,"i posted 2 photos on facebook in the album ""isang kasinungalingan! binay bongbong marcos,"" [url]",0,1
Stopwords,1m nasab si poe ug binay tsk,0,1
Stopwords,"rt [mention]: i not sorry i changed my mind about grace poe, given the things that i've recently discovered about her.",0,1
Stopwords,"to avoid getting trolled, i have to bash mar roxas' campaign ad first before attacking vp jojo binay's &amp; grace poe's ads.?????????? ??",0,1
Stopwords,"si poe or binay dos nasalang, yari tanong issue ibabato dyan.. #saynotoabscbn [url]",0,1
Stopwords,"#roxas is now on 2nd place. should we worry? no to #electionfraud, #dapattama! #halalan2016 #bilangpilipino [url]",0,1
Stopwords,duterte till the end. [mention],0,1
Stopwords,hahahahaha! buti nga! rt [mention]: students roast binay uplb forum: 'wala namang ganyanan' [url] #binaybwisitsuplb,0,1
Stopwords,papasok ba bukas? wag na! si mar roxas pupunta dun e. lawenta. si duterte miriam defensor. #bulsubustos,0,1
Stopwords,"""[mention]: #binayvisitsuplb | er ejercito: binay will win in laguna [url] what did i miss????",0,1
Stopwords,can you imagine 150 million ibinayad artista nag kampanya kay mar roxas leni robredo.#yolandafunds,0,1
Stopwords,it should be 10m+ filipinos if binay did not pocketed the rest of the money #notobinay2016 [url],0,1
Stopwords,paging mar roxas gumasta mahigit 50 million commercial with daniel padilla. [url],0,1
